name;article;product_code;availability;image
SM411831 - Аналоговый модуль ввода, 8 входов ±10В 12bit;SM411831;SM411831;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SM113007 - Коммуникационный модуль I/O Modbus TCP;SM113007;SM113007;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SM112108 - Коммуникационный модуль I/O Ethernet IP;SM112108;SM112108;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SM401829 - Аналоговый модуль ввода, 8 входов 0-10В 12bit;SM401829;SM401829;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SM445411 - Аналоговый модуль ввода, 4 входа 4-20 мА 16bit;SM445411;SM445411;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SM210H04 - Дискретный модуль ввода, 16 входов PNP;SM210H04;SM210H04;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SM411403 - Аналоговый модуль ввода, 4 входа ±10В 12bit;SM411403;SM411403;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SM320805 - Дискретный модуль вывода, 8 входов реле;SM320805;SM320805;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SM310H04 - Дискретный модуль вывода, 16 выходов PNP;SM310H04;SM310H04;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SM213S18 - Дискретный модуль ввода, 32 входа NPN;SM213S18;SM213S18;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SM210802 - Дискретный модуль ввода, 8 входов PNP;SM210802;SM210802;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SM313S19 - Дискретный модуль вывода, 32 выхода PNP;SM313S19;SM313S19;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SM310802 - Дискретный модуль вывода, 8 выходов PNP;SM310802;SM310802;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SM103003 - Коммуникационный модуль I/O Modbus RTU;SM103003;SM103003;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SM111005 - Коммуникационный модуль I/O Profinet;SM111005;SM111005;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SM105007 - Коммуникационный модуль I/O CANopen;SM105007;SM105007;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STV630U75N4-LED - Частотный преобразователь STV630 7,5 кВт 400В;STV630U75N4-LED;STV630U75N4-LED;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STV630U55N4-LED - Частотный преобразователь STV630 5,5 кВт 400В;STV630U55N4-LED;STV630U55N4-LED;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STV630U40N4-LED - Частотный преобразователь STV630 4 кВт 400В;STV630U40N4-LED;STV630U40N4-LED;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STV630D90N4-LED - Частотный преобразователь STV630 90 кВт 400В;STV630D90N4-LED;STV630D90N4-LED;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STV630D75N4-LED - Частотный преобразователь STV630 75 кВт 400В;STV630D75N4-LED;STV630D75N4-LED;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STV630D55N4-LED - Частотный преобразователь STV630 55 кВт 400В;STV630D55N4-LED;STV630D55N4-LED;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STV630D45N4-LED - Частотный преобразователь STV630 45 кВт 400В;STV630D45N4-LED;STV630D45N4-LED;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STV630D37N4-LED - Частотный преобразователь STV630 37 кВт 400В;STV630D37N4-LED;STV630D37N4-LED;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STV630D30N4-LED - Частотный преобразователь STV630 30 кВт 400В;STV630D30N4-LED;STV630D30N4-LED;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STV630D22N4-LED - Частотный преобразователь STV630 22 кВт 400В;STV630D22N4-LED;STV630D22N4-LED;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STV630D18N4-LED - Частотный преобразователь STV630 18,5 кВт 400В;STV630D18N4-LED;STV630D18N4-LED;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STV630D15N4-LED - Частотный преобразователь STV630 15 кВт 400В;STV630D15N4-LED;STV630D15N4-LED;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STV630D11N4-LED - Частотный преобразователь STV630 11 кВт 400В;STV630D11N4-LED;STV630D11N4-LED;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STV630C31N4-LED - Частотный преобразователь STV630 315 кВт 400В;STV630C31N4-LED;STV630C31N4-LED;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STV630C28N4-LED - Частотный преобразователь STV630 280 кВт 400В;STV630C28N4-LED;STV630C28N4-LED;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STV630C25N4-LED - Частотный преобразователь STV630 250 кВт 400В;STV630C25N4-LED;STV630C25N4-LED;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STV630C22N4-LED - Частотный преобразователь STV630 220 кВт 400В;STV630C22N4-LED;STV630C22N4-LED;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STV630C20N4-LED - Частотный преобразователь STV630 200 кВт 400В;STV630C20N4-LED;STV630C20N4-LED;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STV630C18N4-LED - Частотный преобразователь STV630 185 кВт 400В;STV630C18N4-LED;STV630C18N4-LED;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STV630C16N4-LED - Частотный преобразователь STV630 160 кВт 400В;STV630C16N4-LED;STV630C16N4-LED;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STV630C13N4-LED - Частотный преобразователь STV630 132 кВт 400В;STV630C13N4-LED;STV630C13N4-LED;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STV630C11N4-LED - Частотный преобразователь STV630 110 кВт 400В;STV630C11N4-LED;STV630C11N4-LED;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP-1216 - LCD панель управления STV900H (Кран/Подъемник);SEOP-1216;SEOP-1216;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP-1305 - Modbus TCP комм. плата STV900;SEOP-1305;SEOP-1305;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP-1303 - Ethernet плата STV900;SEOP-1303;SEOP-1303;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP-1528 - Упрощенная инкрементальная карта PG на 24 В для STV900/STV900H;SEOP-1528;SEOP-1528;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP-1220 - LED панель оператора (с функцией копирования параметров) для STV630;SEOP-1220;SEOP-1220;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP-1222 - LCD панель оператора для STV630;SEOP-1222;SEOP-1222;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP-1221 - LED панель оператора (без функции копирования параметров) для STV630;SEOP-1221;SEOP-1221;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP-1313 - Коммуникационная карта Modbus TCP для STV630;SEOP-1313;SEOP-1313;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP-1627 - Карта расширения входов/выходов для STV630 (+ 2DI, 3RO);SEOP-1627;SEOP-1627;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP-1305 - Modbus Коммуникационная плата TCP STV900;SEOP-1305;;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP-1314 - Коммуникационная карта BACnet MS/TP для STV630;SEOP-1314;;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STVCF0108 - Вентилятор охлаждения (запчасть) для STV050 400В 0,75-2,2 кВт;STVCF0108;STVCF0108;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STVCF0107 - Вентилятор охлаждения (запчасть) для STV630 230В 2,2 кВт, 400В 0,75-4 кВт;STVCF0107;STVCF0107;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STVCF0103 - Вентилятор охлаждения (запчасть) для STV630 230В 0,4-1,5 кВт;STVCF0103;STVCF0103;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STVCF0098 - Вентилятор охлаждения (запчасть) для STV630 400В 75 кВт;STVCF0098;STVCF0098;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STVCF0096 - Вентилятор охлаждения (запчасть) для STV630 400В 200-280 кВт;STVCF0096;STVCF0096;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STVCF0093 - Вентилятор охлаждения (запчасть) для STV630 400В 315-630 кВт;STVCF0093;STVCF0093;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STVCF0072 - Вентилятор охлаждения (запчасть) для STV630 400В 55 кВт, 110-185 кВт;STVCF0072;STVCF0072;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STVCF0070 - Вентилятор охлаждения (запчасть) для STV630 400В 90 кВт;STVCF0070;STVCF0070;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STVCF0069 - Вентилятор охлаждения (запчасть);STVCF0069;STVCF0069;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STVCF0067 - Вентилятор охлаждения (запчасть) для STV630 400В 30 кВт;STVCF0067;STVCF0067;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STVCF0066 - Вентилятор охлаждения (запчасть) для STV050 400В 11-15 кВт;STVCF0066;STVCF0066;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STVCF0065 - Вентилятор охлаждения (запчасть) для STV630 400В 4-7,5 кВт;STVCF0065;STVCF0065;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STVCF0062 - Вентилятор охлаждения (запчасть) для STV050 400В 4-7,5 кВт;STVCF0062;STVCF0062;В наличии;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
STVCF0020 - Вентилятор охлаждения (запчасть) для STV050 230В 0,4-2,2 кВт;STVCF0020;STVCF0020;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP4303 - Блок рекуперации для STV900H 3Ф 380В 37-45кВт;SEOP4303;SEOP4303;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP4302 - Блок рекуперации для STV900H 3Ф 380В 30кВт;SEOP4302;SEOP4302;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP4203 - Буферный блок STV900Н 3Ф 690В 400кВт;SEOP4203;SEOP4203;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP4202 - Буферный блок STV900Н 3Ф 380В 250кВт;SEOP4202;SEOP4202;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP4201 - Буферный блок STV900Н 3Ф 380В 110кВт;SEOP4201;SEOP4201;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP4316 - Блок рекуперации для STV900H 3Ф 690В 350-400кВт;SEOP4316;SEOP4316;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP4315 - Блок рекуперации для STV900H 3Ф 690В 220-315кВт;SEOP4315;SEOP4315;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP4314 - Блок рекуперации для STV900H 3Ф 690В 185-200кВт;SEOP4314;SEOP4314;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP4313 - Блок рекуперации для STV900H 3Ф 690В 110-160кВт;SEOP4313;SEOP4313;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP4312 - Блок рекуперации для STV900H 3Ф 690В 75-90кВт;SEOP4312;SEOP4312;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP4311 - Блок рекуперации для STV900H 3Ф 690В 7,5-55кВт;SEOP4311;SEOP4311;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP4310 - Блок рекуперации для STV900H 3Ф 380В 185-200кВт;SEOP4310;SEOP4310;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP4309 - Блок рекуперации для STV900H 3Ф 380В 185-200кВт;SEOP4309;SEOP4309;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP4308 - Блок рекуперации для STV900H 3Ф 380В 160кВт;SEOP4308;SEOP4308;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
SEOP4307 - Блок рекуперации для STV900H 3Ф 380В 132кВт;SEOP4307;SEOP4307;Под заказ;https://intelka-shop.ru/proizvoditeli/systeme-electric/?section=19#
