name;article;product_code;availability;image
289777 - Клемма проходная винтовая OptiClip CTS-10-I-57A-(0,5-10)-серый;289777;289777;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
344593 - Кабель для программирования Optilogic S50-USB;344593;344593;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
344587 - Модуль расширения Optilogic S50-EXP-24-2;344587;344587;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
344589 - Модуль расширения Optilogic S50-EXP-230-1;344589;344589;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
344585 - Модуль процессорный Optilogic S50-CPU-24-1-2-0 344585;344585;344585;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
Процессорный модуль Optilogic S50-CPU-230-1-1-0 344586;344586;344586;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
344590 - Модуль коммуникационный Optilogic S50-COM-24;344590;344590;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
344592 - Модуль коммуникационный Optilogic S50-COM-230;344592;344592;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
288018 - Модуль процессорный OptiLogic L-CPU-3-K 288018;288018;288018;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
288014 - Модуль процессорный OptiLogic L-CPU-2-K 288014;288014;288014;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
288021 - Модуль процессорный OptiLogic L-CPU-2-01-K 288021;288021;288021;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
288017 - Модуль процессорный OptiLogic L-CPU-1-K 288017;288017;288017;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
288029 - Модуль расширения шины OptiLogic L-BE-1;288029;288029;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
293077 - Модуль процессорный OptiLogic L-CPU-3-L 293077;293077;293077;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
293073 - Модуль процессорный OptiLogic L-CPU-3-M 293073;293073;293073;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
293071 - Модуль процессорный OptiLogic L-CPU-2-M 293071;293071;293071;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
293075 - Модуль процессорный OptiLogic L-CPU-2-L 293075;293075;293075;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
293072 - Модуль процессорный OptiLogic L-CPU-2-01-M 293072;293072;293072;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
293076 - Модуль процессорный OptiLogic L-CPU-2-01-L 293076;293076;293076;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
293070 - Модуль процессорный OptiLogic L-CPU-1-M 293070;293070;293070;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
293074 - Модуль процессорный OptiLogic L-CPU-1-L 293074;293074;293074;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
288019 - Модуль дискретного вывода OptiLogic L-DO-8 288019;288019;288019;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
288025 - Модуль дискретного вывода OptiLogic L-DO-16 288025;288025;288025;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
288020 - Модуль дискретного ввода OptiLogic L-DI-8;288020;288020;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
288026 - Модуль дискретного ввода OptiLogic L-DI-16;288026;288026;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
288028 - Модуль аналогового вывода OptiLogic L-AO-4;288028;288028;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
288024 - Модуль аналогового вывода OptiLogic L-AO-2;288024;288024;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
288027 - Модуль аналогового ввода OptiLogic L-AI-8;288027;288027;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
288023 - Модуль аналогового ввода OptiLogic L-AI-4;288023;288023;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
284541 - Блок питания OptiPower MDR-60-24-1 284541;284541;284541;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
284540 - Блок питания OptiPower MDR-40-24-1 284540;284540;284540;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
284539 - Блок питания OptiPower MDR-20-24-1 284539;284539;284539;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
284538 - Блок питания OptiPower MDR-10-24-1 284538;284538;284538;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
284542 - Блок питания OptiPower MDR-100-24-1 284542;284542;284542;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
328877 - Блок питания панельный OptiPower LRS 75-24 3.5A;328877;328877;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
328876 - Блок питания панельный OptiPower LRS 75-12 6A;328876;328876;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
328875 - Блок питания панельный OptiPower LRS 60-24 2.5A;328875;328875;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
328873 - Блок питания панельный OptiPower LRS 60-12 5A;328873;328873;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
328872 - Блок питания панельный OptiPower LRS 50-24 2.2A;328872;328872;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
328868 - Блок питания панельный OptiPower LRS 50-12 4.2A;328868;328868;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
328891 - Блок питания панельный OptiPower LRS 400-24 16.6A;328891;328891;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
328890 - Блок питания панельный OptiPower LRS 400-12 33.3A;328890;328890;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
328865 - Блок питания OptiPower LRS 35-24 1.5 A;328865;328865;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
328889 - Блок питания панельный OptiPower LRS 350-24 14.6A;328889;328889;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
328888 - Блок питания панельный OptiPower LRS 350-12 29A;328888;328888;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
328887 - Блок питания панельный OptiPower LRS 250-24 10.4A;328887;328887;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
328886 - Блок питания панельный OptiPower LRS 250-12 21A;328886;328886;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
328885 - Блок питания панельный OptiPower LRS 200-24 8.8A;328885;328885;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
328884 - Блок питания панельный OptiPower LRS 200-12 17A;328884;328884;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
328883 - Блок питания панельный OptiPower LRS 150-24 6.5A;328883;328883;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
328882 - Блок питания панельный OptiPower LRS 150-12 12.5A;328882;328882;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
328881 - Блок питания панельный OptiPower LRS 120-24 5A;328881;328881;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
328880 - Блок питания панельный OptiPower LRS 120-12 10A;328880;328880;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
328879 - Блок питания панельный OptiPower LRS 100-24 4.5A;328879;328879;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
328878 - Блок питания панельный OptiPower LRS 100-12 8.5A;328878;328878;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
284549 - Блок питания OptiPower DRP-240-24-1 284549;284549;284549;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
284547 - Блок питания OptiPower DR-75-24-1 284547;284547;284547;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
284546 - Блок питания OptiPower DR-60-24-1 284546;284546;284546;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
284545 - Блок питания OptiPower DR-45-24-1 284545;284545;284545;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
284544 - Блок питания OptiPower DR-30-24-1 284544;284544;284544;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
284543 - Блок питания OptiPower DR-15-24-1 284543;284543;284543;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
284548 - Блок питания OptiPower DR-120-24-1 284548;284548;284548;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
351028 - Панель оператора OptiPanel 1150-W-E 351028;351028;351028;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
283705 - Панель оператора OptiPanel 1100 283705;283705;283705;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
351024 - Панель оператора OptiPanel 1070-W-E 351024;351024;351024;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
285972 - Панель оператора OptiPanel 1150 285972;285972;285972;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
298323 - Панель оператора OptiPanel 1100I 298323;298323;298323;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
298322 - Панель оператора OptiPanel 1070I 298322;298322;298322;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
326871 - Предохранитель ПНБ5М-380/630-4-630А-УХЛ4-АЭС-КЭАЗ;326871;326871;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110843 - Предохранитель ПНБ5-М-380/400-4-40А-УХЛ4-АЭС-КЭАЗ;110843;110843;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110846 - Предохранитель ПНБ5-М-380/400-4-400А-УХЛ4-АЭС-КЭАЗ;110846;110846;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110840 - Предохранитель ПНБ5-М-380/400-4-250А-УХЛ4-АЭС-КЭАЗ;110840;110840;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110837 - Предохранитель ПНБ5-М-380/400-4-160А-УХЛ4-АЭС-КЭАЗ;110837;110837;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110824 - Предохранитель ПНБ5-М-380/400-40А-УХЛ4-АЭС-КЭАЗ;110824;110824;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110820 - Предохранитель ПНБ5-М-380/400-250А-УХЛ4-АЭС-КЭАЗ;110820;110820;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110859 - Предохранитель ПНБ5-МФ-380/400-4-400А-УХЛ4-КЭАЗ;110859;110859;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110857 - Предохранитель ПНБ5-МФ-380/400-400А-УХЛ4-КЭАЗ;110857;110857;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110858 - Предохранитель ПНБ5-МФ-380/400-1-400А-УХЛ4-КЭАЗ;110858;110858;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110851 - Предохранитель ПНБ5-М-380/630-630А-УХЛ4-КЭАЗ;110851;110851;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110850 - Предохранитель ПНБ5-М-380/630-500А-УХЛ4-КЭАЗ;110850;110850;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110856 - Предохранитель ПНБ5-М-380/630-4-630А-УХЛ4-КЭАЗ;110856;110856;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110855 - Предохранитель ПНБ5-М-380/630-4-500А-УХЛ4-КЭАЗ;110855;110855;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110854 - Предохранитель ПНБ5-М-380/630-1-630А-УХЛ4-КЭАЗ;110854;110854;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110853 - Предохранитель ПНБ5-М-380/630-1-500А-УХЛ4-КЭАЗ;110853;110853;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110827 - Предохранитель ПНБ5-М-380/400-63А-УХЛ4-КЭАЗ;110827;110827;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110849 - Предохранитель ПНБ5-М-380/400-4-63А-УХЛ4-КЭАЗ;110849;110849;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110844 - Предохранитель ПНБ5-М-380/400-4-40А-УХЛ4-КЭАЗ;110844;110844;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110845 - Предохранитель ПНБ5-М-380/400-4-400А-УХЛ4-КЭАЗ;110845;110845;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110842 - Предохранитель ПНБ5-М-380/400-4-315А-УХЛ4-КЭАЗ;110842;110842;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110841 - Предохранитель ПНБ5-М-380/400-4-250А-УХЛ4-КЭАЗ;110841;110841;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110838 - Предохранитель ПНБ5-М-380/400-4-160А-УХЛ4-КЭАЗ;110838;110838;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110835 - Предохранитель ПНБ5-М-380/400-4-100А-УХЛ4-КЭАЗ;110835;110835;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110825 - Предохранитель ПНБ5-М-380/400-40А-УХЛ4-КЭАЗ;110825;110825;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110826 - Предохранитель ПНБ5-М-380/400-400А-УХЛ4-КЭАЗ;110826;110826;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110823 - Предохранитель ПНБ5-М-380/400-315А-УХЛ4-КЭАЗ;110823;110823;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110821 - Предохранитель ПНБ5-М-380/400-250А-УХЛ4-КЭАЗ;110821;110821;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110834 - Предохранитель ПНБ5-М-380/400-1-63А-УХЛ4-КЭАЗ;110834;110834;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110819 - Предохранитель ПНБ5-М-380/400-160А-УХЛ4-КЭАЗ;110819;110819;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110832 - Предохранитель ПНБ5-М-380/400-1-40А-УХЛ4-КЭАЗ;110832;110832;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
283696 - Предохранитель ПНБ5М-380/400-1-400А-УХЛ4-АЭС-КЭАЗ;283696;283696;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110833 - Предохранитель ПНБ5-М-380/400-1-400А-УХЛ4-КЭАЗ;110833;110833;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110831 - Предохранитель ПНБ5-М-380/400-1-315А-УХЛ4-КЭАЗ;110831;110831;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110830 - Предохранитель ПНБ5-М-380/400-1-250А-УХЛ4-КЭАЗ;110830;110830;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110829 - Предохранитель ПНБ5-М-380/400-1-160А-УХЛ4-КЭАЗ;110829;110829;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110828 - Предохранитель ПНБ5-М-380/400-1-100А-УХЛ4-КЭАЗ;110828;110828;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110817 - Предохранитель ПНБ5-М-380/400-100А-УХЛ4-КЭАЗ;110817;110817;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110816 - Предохранитель ПНБ5-380/250-4-250А-УХЛ4-КЭАЗ;110816;110816;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110813 - Предохранитель ПНБ5-380/250-4-160А-УХЛ4-КЭАЗ;110813;110813;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110810 - Предохранитель ПНБ5-380/250-250А-УХЛ4-КЭАЗ;110810;110810;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110808 - Предохранитель ПНБ5-380/250-160А-УХЛ4-КЭАЗ;110808;110808;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110812 - Предохранитель ПНБ5-380/250-1-250А-УХЛ4-КЭАЗ;110812;110812;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110811 - Предохранитель ПНБ5-380/250-1-160А-УХЛ4-КЭАЗ;110811;110811;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110802 - Предохранитель ПНБ5-1250/630-630А-УХЛ4-М-КЭАЗ;110802;110802;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110803 - Предохранитель ПНБ5-1250/630-630А-УХЛ4-КЭАЗ;110803;110803;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110801 - Предохранитель ПНБ5-1250/630-500А-УХЛ4-М-КЭАЗ;110801;110801;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110800 - Предохранитель ПНБ5-1250/630-500А-УХЛ4-КЭАЗ;110800;110800;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110807 - Предохранитель ПНБ5-1250/630-4-630А-УХЛ4-М-КЭАЗ;110807;110807;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110806 - Предохранитель ПНБ5-1250/630-4-500А-УХЛ4-М-КЭАЗ;110806;110806;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110805 - Предохранитель ПНБ5-1250/630-1-630А-УХЛ4-КЭАЗ;110805;110805;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110804 - Предохранитель ПНБ5-1250/630-1-500А-УХЛ4-КЭАЗ;110804;110804;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
369500 - Держатель ПН2-100-М-У3;369500;369500;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110887 - Вставка плавкая ПН2-250-С-250А-У3-КЭАЗ;110887;110887;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
120119 - Вставка плавкая ПН2-250-С-200А-У3-КЭАЗ;120119;120119;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
120118 - Вставка плавкая ПН2-250-С-160А-У3-КЭАЗ;120118;120118;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
120117 - Вставка плавкая ПН2-250-С-100А-У3-КЭАЗ;120117;120117;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
120113 - Вставка плавкая ПН2-100-С-80А-У3-КЭАЗ;120113;120113;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
120112 - Вставка плавкая ПН2-100-С-63А-У3-КЭАЗ;120112;120112;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
120111 - Вставка плавкая ПН2-100-С-50А-У3-КЭАЗ;120111;120111;Под заказ;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
120109 - Вставка плавкая ПН2-100-С-40А-У3-КЭАЗ;120109;120109;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
120108 - Вставка плавкая ПН2-100-С-31,5А-У3-КЭАЗ;120108;120108;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
110874 - Вставка плавкая ПН2-100-С-100А-У3-КЭАЗ;110874;110874;В наличии;https://intelka-shop.ru/proizvoditeli/keaz/?section=19#
